drug_id,target_nm,target_act,action2,target_org,drug_name
DB01319,Human immunodeficiency virus type 1 protease,inhibitor,-1,Human immunodeficiency virus 1,fosamprenavir
DB08860,3-hydroxy-3-methylglutaryl-coenzyme A reductase,inhibitor,-1,Humans,pitavastatin
DB08860,Integrin alpha-L,,0,Humans,pitavastatin
DB05812,"Steroid 17-alpha-hydroxylase/17,20 lyase",inhibitor,-1,Humans,abiraterone
DB04854,Xanthine dehydrogenase/oxidase,inhibitor,-1,Humans,febuxostat
DB08910,Prostaglandin G/H synthase 2,inhibitor,-1,Humans,pomalidomide
DB08910,Protein cereblon,inhibitor,-1,Humans,pomalidomide
DB08910,Tumor necrosis factor,inhibitor,-1,Humans,pomalidomide
DB00435,Guanylate cyclase soluble subunit alpha-2,inducer,1,Humans,nitric
DB00435,"Indoleamine 2,3-dioxygenase 1",,0,Humans,nitric
DB00435,Metallothionein-1A,,0,Humans,nitric
DB01263,Cytochrome P450 51,antagonist,-1,Yeast,posaconazole
DB06813,Dihydrofolate reductase,inhibitor,-1,Humans,pralatrexate
DB06813,Thymidylate synthase,inhibitor,-1,Humans,pralatrexate
DB04938,Estrogen receptor alpha,antagonist,-1,Humans,ospemifene
DB04938,Estrogen receptor alpha,agonist,1,Humans,ospemifene
DB06287,Serine/threonine-protein kinase mTOR,inhibitor,-1,Humans,temsirolimus
DB01072,Human immunodeficiency virus type 1 protease,inhibitor,-1,Human immunodeficiency virus 1,atazanavir
DB00377,5-hydroxytryptamine receptor 3A,antagonist,-1,Humans,palonosetron
DB00700,Mineralocorticoid receptor,antagonist,-1,Humans,eplerenone
DB00973,Aminopeptidase N,other,0,Humans,ezetimibe
DB00973,Niemann-Pick C1-like protein 1,inhibitor,-1,Humans,ezetimibe
DB00973,Sterol O-acyltransferase 1,inhibitor,-1,Humans,ezetimibe
DB00303,D-alanyl-D-alanine carboxypeptidase DacB,inhibitor,-1,Escherichia coli (strain K12),ertapenem
DB00303,D-alanyl-D-alanine carboxypeptidase DacC,inhibitor,-1,Escherichia coli (strain K12),ertapenem
DB00303,Penicillin-binding protein 1A,inhibitor,-1,Escherichia coli (strain K12),ertapenem
DB00303,Penicillin-binding protein 1B,inhibitor,-1,Escherichia coli (strain K12),ertapenem
DB00303,Penicillin-binding protein 2,inhibitor,-1,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),ertapenem
DB00303,Penicillin-binding protein 2,inhibitor,-1,Escherichia coli (strain K12),ertapenem
DB00303,Peptidoglycan synthase FtsI,inhibitor,-1,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd),ertapenem
DB00303,Peptidoglycan synthase FtsI,inhibitor,-1,Escherichia coli (strain K12),ertapenem
DB06802,Prostaglandin G/H synthase 1,inhibitor,-1,Humans,nepafenac
DB06802,Prostaglandin G/H synthase 2,inhibitor,-1,Humans,nepafenac
DB00673,Neurokinin 1 receptor,antagonist,-1,Humans,aprepitant
DB00872,Vasopressin V1a receptor,antagonist,-1,Humans,conivaptan
DB00872,Vasopressin V2 receptor,antagonist,-1,Humans,conivaptan
DB01126,3-oxo-5-alpha-steroid 4-dehydrogenase 1,inhibitor,-1,Humans,dutasteride
DB01126,3-oxo-5-alpha-steroid 4-dehydrogenase 2,inhibitor,-1,Humans,dutasteride
DB00442,DNA,other,0,Humans,entecavir
DB04920,Voltage-dependent L-type calcium channel subunit alpha-1C,,0,Humans,clevidipine
DB04920,Voltage-dependent L-type calcium channel subunit alpha-1D,,0,Humans,clevidipine
DB04920,Voltage-dependent L-type calcium channel subunit alpha-1F,,0,Humans,clevidipine
DB04920,Voltage-dependent L-type calcium channel subunit alpha-1S,,0,Humans,clevidipine
DB01591,Muscarinic acetylcholine receptor M1,antagonist,-1,Humans,solifenacin
DB01591,Muscarinic acetylcholine receptor M2,antagonist,-1,Humans,solifenacin
DB01591,Muscarinic acetylcholine receptor M3,antagonist,-1,Humans,solifenacin
DB01591,Muscarinic acetylcholine receptor M4,antagonist,-1,Humans,solifenacin
DB01591,Muscarinic acetylcholine receptor M5,antagonist,-1,Humans,solifenacin
DB06401,Estrogen receptor alpha,antagonist,-1,Humans,bazedoxifene
DB06401,Estrogen receptor alpha,agonist,1,Humans,bazedoxifene
DB06401,Estrogen receptor beta,,0,Humans,bazedoxifene
DB06216,5-hydroxytryptamine receptor 1A,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 1B,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 2A,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 2B,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 2C,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 5A,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 6,antagonist,-1,Humans,asenapine
DB06216,5-hydroxytryptamine receptor 7,antagonist,-1,Humans,asenapine
DB06216,Alpha-1A adrenergic receptor,antagonist,-1,Humans,asenapine
DB06216,Alpha-2A adrenergic receptor,antagonist,-1,Humans,asenapine
DB06216,Alpha-2B adrenergic receptor,antagonist,-1,Humans,asenapine
DB06216,Alpha-2C adrenergic receptor,antagonist,-1,Humans,asenapine
DB06216,Beta-1 adrenergic receptor,antagonist,-1,Humans,asenapine
DB06216,Beta-2 adrenergic receptor,antagonist,-1,Humans,asenapine
DB06216,Dopamine D1 receptor,antagonist,-1,Humans,asenapine
DB06216,Dopamine D2 receptor,antagonist,-1,Humans,asenapine
DB06216,Dopamine D3 receptor,antagonist,-1,Humans,asenapine
DB06216,Dopamine D4 receptor,antagonist,-1,Humans,asenapine
DB06216,Histamine H1 receptor,antagonist,-1,Humans,asenapine
DB06216,Histamine H2 receptor,antagonist,-1,Humans,asenapine
DB01012,Extracellular calcium-sensing receptor,agonist,1,Humans,cinacalcet
DB00789,"6-phosphogluconate dehydrogenase, decarboxylating",inhibitor,-1,Humans,gadopentetate
DB11641,Tubulin beta chain,inhibitor,-1,Humans,vinflunine
DB01046,Chloride channel protein 2,inducer,1,Humans,lubiprostone
DB00275,Type-1 angiotensin II receptor,antagonist,-1,Humans,olmesartan
DB00658,Phosphate,binder,0,Humans,sevelamer
DB00930,Bile acids,binder,0,Humans,colesevelam
DB00932,Human immunodeficiency virus type 1 protease,inhibitor,-1,Human immunodeficiency virus 1,tipranavir
DB00362,"1,3-beta-glucan synthase component FKS1",inhibitor,-1,Aspergillus niger (strain CBS 513.88 / FGSC A1513),Anidulafungin
DB06792,Phosphate,binder,0,Humans,lanthanum
DB01273,Neuronal acetylcholine receptor subunit alpha-3,partial agonist,1,Humans,varenicline
DB01273,Neuronal acetylcholine receptor subunit alpha-4,partial agonist,1,Humans,varenicline
DB01273,Neuronal acetylcholine receptor subunit alpha-6,partial agonist,1,Humans,varenicline
DB01273,Neuronal acetylcholine receptor subunit alpha-7,agonist,1,Humans,varenicline
DB01273,Neuronal acetylcholine receptor subunit beta-2,partial agonist,1,Humans,varenicline
DB00530,Epidermal growth factor receptor,antagonist,-1,Humans,erlotinib
DB00530,Nuclear receptor subfamily 1 group I member 2,agonist,1,Humans,erlotinib
DB06414,Gag-Pol polyprotein,,0,,etravirine
DB06403,Endothelin B receptor,antagonist,-1,Humans,ambrisentan
DB06403,Endothelin-1 receptor,antagonist,-1,Humans,ambrisentan
DB04855,Alpha-1A adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,Alpha-1B adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,Alpha-1D adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,Alpha-2A adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,Alpha-2B adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,Alpha-2C adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,Beta-1 adrenergic receptor,antagonist,-1,Humans,dronedarone
DB04855,G protein-activated inward rectifier potassium channel 1,inhibitor,-1,Humans,dronedarone
DB04855,Inward rectifier potassium channel,inhibitor,-1,Humans,dronedarone
DB04855,Potassium channel subfamily K member 2,inhibitor,-1,Humans,dronedarone
DB04855,Potassium voltage-gated channel subfamily D member 3,inhibitor,-1,Humans,dronedarone
DB04855,Potassium voltage-gated channel subfamily H member 2,inhibitor,-1,Humans,dronedarone
DB04855,Potassium voltage-gated channel subfamily KQT member 1,inhibitor,-1,Humans,dronedarone
DB04855,Sodium channel protein type 5 subunit alpha,inhibitor,-1,Humans,dronedarone
DB04855,Sodium/calcium exchanger 1,inhibitor,-1,Humans,dronedarone
DB04855,Thyroid hormone receptor alpha,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit alpha-1C,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit alpha-1D,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit alpha-1F,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit alpha-1S,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit beta-1,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit beta-2,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit beta-3,inhibitor,-1,Humans,dronedarone
DB04855,Voltage-dependent L-type calcium channel subunit beta-4,inhibitor,-1,Humans,dronedarone
DB00980,Melatonin receptor type 1A,multitarget,0,Humans,ramelteon
DB00980,Melatonin receptor type 1B,multitarget,0,Humans,ramelteon
DB01259,Epidermal growth factor receptor,antagonist,-1,Humans,lapatinib
DB01259,Receptor tyrosine-protein kinase erbB-2,antagonist,-1,Humans,lapatinib
DB01264,Human immunodeficiency virus type 1 protease,inhibitor,-1,Human immunodeficiency virus 1,darunavir
DB08815,5-hydroxytryptamine receptor 1A,antagonist,-1,Humans,lurasidone
DB08815,5-hydroxytryptamine receptor 2A,antagonist,-1,Humans,lurasidone
DB08815,5-hydroxytryptamine receptor 7,antagonist,-1,Humans,lurasidone
DB08815,Alpha-2A adrenergic receptor,,0,Humans,lurasidone
DB08815,Alpha-2C adrenergic receptor,antagonist,-1,Humans,lurasidone
DB08815,Dopamine D2 receptor,antagonist,-1,Humans,lurasidone
DB08933,Cytochrome P450 51,inhibitor,-1,Yeast,luliconazole
DB09026,Renin,inhibitor,-1,Humans,aliskiren
DB06268,Endothelin B receptor,antagonist,-1,Humans,sitaxsentan
DB06268,Endothelin-1 receptor,antagonist,-1,Humans,sitaxsentan
DB06212,Vasopressin V1a receptor,antagonist,-1,Humans,tolvaptan
DB06212,Vasopressin V2 receptor,antagonist,-1,Humans,tolvaptan
DB00398,Fibroblast growth factor receptor 1,inhibitor,-1,Humans,sorafenib
DB00398,Mast/stem cell growth factor receptor Kit,antagonist,-1,Humans,sorafenib
DB00398,Platelet-derived growth factor receptor beta,antagonist,-1,Humans,sorafenib
DB00398,Proto-oncogene tyrosine-protein kinase receptor Ret,inhibitor,-1,Humans,sorafenib
DB00398,RAF proto-oncogene serine/threonine-protein kinase,inhibitor,-1,Humans,sorafenib
DB00398,Receptor-type tyrosine-protein kinase FLT3,antagonist,-1,Humans,sorafenib
DB00398,Serine/threonine-protein kinase B-raf,inhibitor,-1,Humans,sorafenib
DB00398,Vascular endothelial growth factor receptor 1,inhibitor,-1,Humans,sorafenib
DB00398,Vascular endothelial growth factor receptor 2,antagonist,-1,Humans,sorafenib
DB00398,Vascular endothelial growth factor receptor 3,antagonist,-1,Humans,sorafenib
DB00803,Bacterial outer membrane,incorporation into and destabilization,0,Bacteria,Colimycin
DB00480,Cadherin-5,antagonist,-1,Humans,lenalidomide
DB00480,Prostaglandin G/H synthase 2,negative modulator,-1,Humans,lenalidomide
DB00480,Protein cereblon,inhibitor,-1,Humans,lenalidomide
DB00480,Tumor necrosis factor ligand superfamily member 11,inhibitor,-1,Humans,lenalidomide
DB06202,Cannabinoid receptor 2,inverse agonist,-1,Humans,lasofoxifene
DB06202,Estrogen receptor alpha,antagonist,-1,Humans,lasofoxifene
DB06202,Estrogen receptor alpha,agonist,1,Humans,lasofoxifene
DB06202,Estrogen receptor alpha,negative modulator,-1,Humans,lasofoxifene
DB06202,Estrogen receptor beta,agonist,1,Humans,lasofoxifene
DB06213,Adenosine receptor A2a,agonist,1,Humans,regadenoson
DB06218,Sodium channel protein type 10 subunit alpha,,0,Humans,lacosamide
DB06218,Sodium channel protein type 3 subunit alpha,,0,Humans,lacosamide
DB06218,Sodium channel protein type 9 subunit alpha,,0,Humans,lacosamide
DB00440,Dihydrofolate reductase,inhibitor,-1,Escherichia coli (strain K12),trimethoprim-sulfamethoxazole
DB01015,Dihydropteroate synthase,antagonist,-1,Escherichia coli (strain K12),trimethoprim-sulfamethoxazole
DB00429,Prostaglandin E2 receptor EP1 subtype,agonist,1,Humans,carboprost
DB09477,Angiotensin-converting enzyme,inhibitor,-1,Humans,CAS
DB09477,B1 bradykinin receptor,,0,Humans,CAS
DB01066,Penicillin-binding protein 1A,inhibitor,-1,Clostridium perfringens (strain 13 / Type A),cefditoren
DB01066,Penicillin-binding protein 2B,inhibitor,-1,Streptococcus pneumoniae (strain ATCC BAA-255 / R6),cefditoren
DB01410,Glucocorticoid receptor,agonist,1,Humans,ciclesonide
DB01656,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",inhibitor,-1,Humans,roflumilast
DB01656,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",inhibitor,-1,Humans,roflumilast
DB01656,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C",inhibitor,-1,Humans,roflumilast
DB01656,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",inhibitor,-1,Humans,roflumilast
DB01141,"1,3-beta-glucan synthase component FKS1",inhibitor,-1,Aspergillus niger (strain CBS 513.88 / FGSC A1513),FK463
DB04835,C-C chemokine receptor type 5,antagonist,-1,Humans,maraviroc
DB09040,Lanosterol 14-alpha demethylase,inhibitor,-1,,efinaconazole
DB04868,Mast/stem cell growth factor receptor Kit,antagonist,-1,Humans,nilotinib
DB04868,Tyrosine-protein kinase ABL1,inhibitor,-1,Humans,nilotinib
DB06207,Alpha-1A adrenergic receptor,antagonist,-1,Humans,silodosin
DB06207,Alpha-1B adrenergic receptor,antagonist,-1,Humans,silodosin
DB06207,Alpha-1D adrenergic receptor,antagonist,-1,Humans,silodosin
DB06207,HERG human cardiac K+ channel,blocker,-1,Humans,silodosin
DB08903,ATP synthase subunit c,inhibitor,-1,Mycobacterium tuberculosis,TMC207
DB01033,Amidophosphoribosyltransferase,inhibitor,-1,Humans,6-mercaptopurine
DB01033,Hypoxanthine-guanine phosphoribosyltransferase,inhibitor,-1,Humans,6-mercaptopurine
DB01033,Inosine-5'-monophosphate dehydrogenase,inhibitor,-1,Humans,6-mercaptopurine
DB08864,Nuclear receptor subfamily 1 group I member 2,agonist,1,Humans,rilpivirine
DB08864,Reverse transcriptase/RNaseH,inhibitor,-1,Human immunodeficiency virus 1,rilpivirine
DB05521,NS3/4A protein,inhibitor,-1,Hepatitis C Virus,d-telaprevir
DB05521,Solute carrier organic anion transporter family member 1B1,inhibitor,-1,Humans,d-telaprevir
DB05521,Solute carrier organic anion transporter family member 2B1,inhibitor,-1,Humans,d-telaprevir
DB06716,Gamma-aminobutyric acid receptor subunit beta-2,potentiator,1,Humans,fospropofol
DB06716,Gamma-aminobutyric acid receptor subunit beta-3,potentiator,1,Humans,fospropofol
DB06480,5-hydroxytryptamine receptor 4,agonist,1,Humans,prucalopride
DB00337,Peptidyl-prolyl cis-trans isomerase FKBP1A,potentiator,1,Humans,pimecrolimus
DB00337,Serine/threonine-protein kinase mTOR,potentiator,1,Humans,pimecrolimus
DB01254,Abelson tyrosine-protein kinase 2,multitarget,0,Humans,dasatinib
DB01254,Amidophosphoribosyltransferase,,0,Humans,dasatinib
DB01254,Breakpoint cluster region protein,,0,Humans,dasatinib
DB01254,Ephrin type-A receptor 2,antagonist,-1,Humans,dasatinib
DB01254,Ephrin type-A receptor 5,,0,Humans,dasatinib
DB01254,Ephrin type-B receptor 4,,0,Humans,dasatinib
DB01254,Heat shock cognate 71 kDa protein,,0,Humans,dasatinib
DB01254,Mast/stem cell growth factor receptor Kit,antagonist,-1,Humans,dasatinib
DB01254,Mitogen-activated protein kinase 14,,0,Humans,dasatinib
DB01254,Mitogen-activated protein kinase kinase kinase MLT,,0,Humans,dasatinib
DB01254,Nuclear receptor subfamily 4 group A member 3,,0,Humans,dasatinib
DB01254,Platelet-derived growth factor receptor beta,antagonist,-1,Humans,dasatinib
DB01254,Proto-oncogene tyrosine-protein kinase Src,multitarget,0,Humans,dasatinib
DB01254,Signal transducer and activator of transcription 5B,inhibitor,-1,Humans,dasatinib
DB01254,Tyrosine-protein kinase ABL1,multitarget,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase BTK,,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase CSK,,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase Fgr,,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase FRK,,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase Fyn,multitarget,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase Lck,multitarget,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase Lyn,,0,Humans,dasatinib
DB01254,Tyrosine-protein kinase Yes,inhibitor,-1,Humans,dasatinib
DB05294,Angiopoietin-1 receptor,inhibitor,-1,Humans,vandetanib
DB05294,Epidermal growth factor receptor,inhibitor,-1,Humans,vandetanib
DB05294,Protein-tyrosine kinase 6,inhibitor,-1,Humans,vandetanib
DB05294,Proto-oncogene tyrosine-protein kinase receptor Ret,,0,Humans,vandetanib
DB05294,Vascular endothelial growth factor A,inhibitor,-1,Humans,vandetanib
DB05259,"HLA class II histocompatibility antigen, DRB1-1 beta chain",binder,0,Humans,copolymer
DB06626,Vascular endothelial growth factor receptor 1,inhibitor,-1,Humans,axitinib
DB06626,Vascular endothelial growth factor receptor 2,inhibitor,-1,Humans,axitinib
DB06626,Vascular endothelial growth factor receptor 3,inhibitor,-1,Humans,axitinib
DB01268,Macrophage colony-stimulating factor 1 receptor,inhibitor,-1,Humans,sunitinib
DB01268,Mast/stem cell growth factor receptor Kit,inhibitor,-1,Humans,sunitinib
DB01268,Platelet-derived growth factor receptor alpha,inhibitor,-1,Humans,sunitinib
DB01268,Platelet-derived growth factor receptor beta,inhibitor,-1,Humans,sunitinib
DB01268,Receptor-type tyrosine-protein kinase FLT3,inhibitor,-1,Humans,sunitinib
DB01268,Vascular endothelial growth factor receptor 1,inhibitor,-1,Humans,sunitinib
DB01268,Vascular endothelial growth factor receptor 2,inhibitor,-1,Humans,sunitinib
DB01268,Vascular endothelial growth factor receptor 3,inhibitor,-1,Humans,sunitinib
DB01261,Dipeptidyl peptidase 4,inhibitor,-1,Humans,sitagliptin
DB00016,Erythropoietin receptor,agonist,1,Humans,2-hydroxysuccinaldehyde
DB06410,Vitamin D3 receptor,suppressor,-1,Humans,doxercalciferol
DB00200,Cubilin,other,0,Humans,hydroxocobalamin
DB00200,Methionine synthase,cofactor,1,Humans,hydroxocobalamin
DB00200,Methylmalonic aciduria and homocystinuria type C protein,other/unknown,0,Humans,hydroxocobalamin
DB00200,"Methylmalonic aciduria type A protein, mitochondrial",other/unknown,0,Humans,hydroxocobalamin
DB00200,"Methylmalonyl-CoA mutase, mitochondrial",cofactor,1,Humans,hydroxocobalamin
DB00200,Protein amnionless,other,0,Humans,hydroxocobalamin
DB00200,Transcobalamin-1,other,0,Humans,hydroxocobalamin
DB00494,Catechol O-methyltransferase,inhibitor,-1,Humans,entacapone
DB00323,Catechol O-methyltransferase,inhibitor,-1,Humans,tolcapone
DB04876,Dipeptidyl peptidase 4,inhibitor,-1,Humans,vildagliptin
DB09101,Integrase,inhibitor,-1,Human immunodeficiency virus 1,elvitegravir
DB00851,"6-phosphogluconate dehydrogenase, decarboxylating",inhibitor,-1,Humans,dacarbazine
DB00851,DNA,cross-linking/alkylation,-1,Humans,dacarbazine
DB00851,DNA polymerase alpha subunit B,other/unknown,0,Humans,dacarbazine
DB06616,Breakpoint cluster region protein,inhibitor,-1,Humans,bosutinib
DB06616,Calcium/calmodulin-dependent protein kinase type II subunit gamma,inhibitor,-1,Humans,bosutinib
DB06616,Cyclin-dependent kinase 2,inhibitor,-1,Humans,bosutinib
DB06616,Dual specificity mitogen-activated protein kinase kinase 1,inhibitor,-1,Humans,bosutinib
DB06616,Dual specificity mitogen-activated protein kinase kinase 2,inhibitor,-1,Humans,bosutinib
DB06616,Mitogen-activated protein kinase kinase kinase 2,inhibitor,-1,Humans,bosutinib
DB06616,Proto-oncogene tyrosine-protein kinase Src,inhibitor,-1,Humans,bosutinib
DB06616,Tyrosine-protein kinase ABL1,inhibitor,-1,Humans,bosutinib
DB06616,Tyrosine-protein kinase HCK,inhibitor,-1,Humans,bosutinib
DB06616,Tyrosine-protein kinase Lyn,,0,Humans,bosutinib
DB00795,"Acetyl-CoA acetyltransferase, mitochondrial",inhibitor,-1,Humans,sulfasalazine
DB00795,Arachidonate 5-lipoxygenase,inhibitor,-1,Humans,sulfasalazine
DB00795,Cystine/glutamate transporter,inhibitor,-1,Humans,sulfasalazine
DB00795,Inhibitor of nuclear factor kappa-B kinase subunit alpha,inhibitor,-1,Humans,sulfasalazine
DB00795,Inhibitor of nuclear factor kappa-B kinase subunit beta,inhibitor,-1,Humans,sulfasalazine
DB00795,Peroxisome proliferator-activated receptor gamma,agonist,1,Humans,sulfasalazine
DB00795,Phospholipase A2,antagonist,-1,Humans,sulfasalazine
DB00795,Prostaglandin G/H synthase 1,inhibitor,-1,Humans,sulfasalazine
DB00795,Prostaglandin G/H synthase 2,inhibitor,-1,Humans,sulfasalazine
DB00795,Thromboxane-A synthase,antagonist,-1,Humans,sulfasalazine
DB00615,DNA-directed RNA polymerase subunit alpha,inhibitor,-1,Escherichia coli (strain K12),rifabutin
DB00615,DNA-directed RNA polymerase subunit beta,inhibitor,-1,Escherichia coli (strain K12),rifabutin
DB00615,DNA-directed RNA polymerase subunit beta',inhibitor,-1,Escherichia coli (strain K12),rifabutin
DB00615,Endoplasmin,other/unknown,0,Humans,rifabutin
DB00615,Heat shock protein HSP 90-alpha,other/unknown,0,Humans,rifabutin
DB06800,Kappa-type opioid receptor,antagonist,-1,Humans,methylnaltrexone
DB06800,Mu-type opioid receptor,antagonist,-1,Humans,methylnaltrexone
DB01014,Arachidonate 5-lipoxygenase,inhibitor,-1,Humans,balsalazide
DB01014,Peroxisome proliferator-activated receptor gamma,agonist,1,Humans,balsalazide
DB01014,Prostaglandin G/H synthase 1,inhibitor,-1,Humans,balsalazide
DB01014,Prostaglandin G/H synthase 2,inhibitor,-1,Humans,balsalazide
DB01250,Interferon gamma,,0,Humans,olsalazine
DB01250,Thiopurine S-methyltransferase,inhibitor,-1,Humans,olsalazine
DB13615,Nucleotide-binding oligomerization domain-containing protein 2,ligand,0,Humans,CGP
DB13615,Toll-like receptor 4,ligand,0,Humans,CGP
DB01079,5-hydroxytryptamine receptor 2A,antagonist,-1,Humans,tegaserod
DB01079,5-hydroxytryptamine receptor 2B,antagonist,-1,Humans,tegaserod
DB01079,5-hydroxytryptamine receptor 2C,antagonist,-1,Humans,tegaserod
DB01079,5-hydroxytryptamine receptor 4,antagonist,-1,Humans,tegaserod
DB01079,5-hydroxytryptamine receptor 4,partial agonist,1,Humans,tegaserod
DB06650,B-lymphocyte antigen CD20,antibody,-1,Humans,ofatumumab
DB01609,Iron,chelator,-1,Humans,deferasirox
DB08871,Apoptosis regulator Bcl-2,,0,Humans,eribulin
DB08871,Tubulin beta-1 chain,,0,Humans,eribulin
DB00995,Inhibitor of nuclear factor kappa-B kinase subunit beta,inhibitor,-1,Humans,auranofin
DB00995,"Peroxiredoxin-5, mitochondrial",inhibitor,-1,Humans,auranofin
DB00535,Myeloperoxidase,inhibitor,-1,Humans,cefdinir
DB00535,PBP3,inhibitor,-1,Haemophilus influenzae,cefdinir
DB00535,Penicillin-binding protein 2,inhibitor,-1,Neisseria gonorrhoeae,cefdinir
DB00535,Peptidoglycan transpeptidase,inhibitor,-1,,cefdinir
DB06204,5-hydroxytryptamine receptor 3A,,0,Humans,tapentadol
DB06204,Delta-type opioid receptor,,0,Humans,tapentadol
DB06204,Kappa-type opioid receptor,,0,Humans,tapentadol
DB06204,Mu-type opioid receptor,agonist,1,Humans,tapentadol
DB06204,Sodium-dependent noradrenaline transporter,inhibitor,-1,Humans,tapentadol
DB06204,Sodium-dependent serotonin transporter,inhibitor,-1,Humans,tapentadol
DB08819,Prostaglandin F2-alpha receptor,agonist,1,Humans,tafluprost
DB05039,Beta-2 adrenergic receptor,agonist,1,Humans,indacaterol
DB06228,Coagulation factor X,antagonist,-1,Humans,rivaroxaban
DB08874,RNA polymerase sigma factor,inhibitor,-1,Clostridium difficile (strain 630),fidaxomicin
DB01590,Serine/threonine-protein kinase mTOR,inhibitor,-1,Humans,everolimus
DB04845,Tubulin beta-3 chain,inhibitor,-1,Humans,ixabepilone
DB01592,Alpha-hemoglobin-stabilizing protein,,0,Humans,iron
DB01592,Ceruloplasmin,,0,Humans,iron
DB01592,DNA polymerase beta,,0,Humans,iron
DB01592,Egl nine homolog 1,,0,Humans,iron
DB01592,Endonuclease 8-like 1,,0,Humans,iron
DB01592,Endonuclease 8-like 2,,0,Humans,iron
DB01592,Ferritin heavy chain,,0,Humans,iron
DB01592,Flap endonuclease 1,,0,Humans,iron
DB01592,"Frataxin, mitochondrial",,0,Humans,iron
DB01592,Hemoglobin subunit alpha,,0,Humans,iron
DB01592,Histone deacetylase 8,cofactor,1,Humans,iron
DB01592,Serotransferrin,,0,Humans,iron
DB01592,Transferrin receptor protein 1,,0,Humans,iron
DB06684,5-hydroxytryptamine receptor 1A,agonist,1,Humans,vilazodone
DB06684,Sodium-dependent serotonin transporter,inhibitor,-1,Humans,vilazodone
DB04918,MecA,,0,Staphylococcus aureus,ceftobiprole
DB04918,Penicillin-binding protein 2x,,0,Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4),ceftobiprole
DB04918,Peptidoglycan synthase FtsI,,0,Escherichia coli (strain K12),ceftobiprole
DB06209,P2Y purinoceptor 12,antagonist,-1,Humans,prasugrel
DB01256,50S ribosomal protein L3,inhibitor,-1,Streptococcus pyogenes serotype M1,retapamulin
DB06702,Muscarinic acetylcholine receptor M1,antagonist,-1,Humans,fesoterodine
DB06702,Muscarinic acetylcholine receptor M2,antagonist,-1,Humans,fesoterodine
DB06702,Muscarinic acetylcholine receptor M3,antagonist,-1,Humans,fesoterodine
DB06702,Muscarinic acetylcholine receptor M4,antagonist,-1,Humans,fesoterodine
DB06702,Muscarinic acetylcholine receptor M5,antagonist,-1,Humans,fesoterodine
DB05015,Histone deacetylase,inhibitor,-1,Humans,belinostat
DB05013,Protein kinase C alpha type,ligand,0,Humans,PEP005
DB05013,Protein kinase C delta type,ligand,0,Humans,PEP005
DB09071,Melatonin receptor type 1A,agonist,1,Humans,tasimelteon
DB09071,Melatonin receptor type 1B,agonist,1,Humans,tasimelteon
DB09080,Beta-2 adrenergic receptor,agonist,1,Humans,olodaterol
DB06772,Tubulin alpha-4A chain,binder,0,Humans,cabazitaxel
DB06772,Tubulin beta-1 chain,binder,0,Humans,cabazitaxel
DB06779,Antithrombin-III,potentiator,1,Humans,dalteparin
DB06779,P-selectin,inhibitor,-1,Humans,dalteparin
DB06779,Tissue factor pathway inhibitor,inhibitor,-1,Humans,dalteparin
DB06779,Vascular endothelial growth factor A,inhibitor,-1,Humans,dalteparin
DB08895,Non-receptor tyrosine-protein kinase TYK2,,0,Humans,tofacitinib
